Primary_Key,School.Number,School.Year,School.Name,Official.School.Name,LEA.Number,LEA.Name,Name.Prefix.Description,Principal.First.Name,Principal.Middle.Name,Principal.Last.Name,Principal.Name.Suffix,Principal.Email,Address.Line1,Address.Line2,City,State,Zip.Code.5,Zip.Code.4,Address,Phone.Office.Area,Phone.Office.Exch,Phone.Office.Line,Phone.Fax.Area,Phone.Fax.Exch,Phone.Fax.Line,Phone,Mailing.Address.Line1,Mailing.Address.Line2,Mailing.City,Mailing.State,Mailing.Zip.Code.5,Mailing.Zip.Code.4,URL.School.Address,Sch.Operational.Status,Sch.Operational.Status.Desc,Opening.Effective.Date,Closing.Date,School.Type,School.Type.Desc,School.Program.Type,School.Program.Type.Desc,Grade.Level.Current,Grade.Level.Approved,Grade.Level.First.Year,Title.I,School.Calendar.Type,School.Calendar.Description,Extended.Hours,School.Schedule.Type,School.Schedule.Type.Desc,School.Designation.Type,School.Designation.Desc,Virtual.Status,SBE.Region,SBE.Region.Names,Accreditation.Status,Accreditation.Status.Desc,Federal.School.Number,College.Board.Number,School.Membership,School.Year.For.Sch.Membership,School.Teacher.Count,School.Year.For.Teachers,Cooperative.Innovative.HS,Cooperative.MMYYYY.SBE.Approve,First.Yr.Est.ADM,First.Yr.Est.Paid.Teacher.FTE,Newly.Constructed.Facility,Occupancy.Date,What.Facility.Will.Sch.Occupy,Share.Space,Share.Space.Describe,New.Sch.Population.From,List.Of.Closing.Schools,County.Code,County.Description,Opening.In.School.Year,Locale.Type,Locale.Type.Desc,School.Closings.,School.Systartstatus,Record.Created.Timestamp,Record.Created.By,Last.Changed.Timestamp,Last.Changed.By,latitude,longitude
9977262025,997726,2025,Rehabilitation Ctr for Blind,Rehabilitation Ctr for Blind,997,NC Health and Human Services,-,Claire,-,King,Claire King,Claire.King@dhhs.nc.gov,Fisher Bldg,309 Ashe Ave,Raleigh,NC,27603,-,"Fisher Bldg Raleigh, NC 27603",919,527,6796,919,715,471,919 527-6796,2601 Mail Service Center,-,Raleigh,NC,27699,2601,http://www.ncdhhs.gov/dsb/contacts/index.htm,1,Open,11-Apr-96,-,A,Alternative Education,N,None,UG,UG:NG,-,-,-,-,-,-,-,O,Other,NOTVIRTUAL,3,North Central,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,999,Statewide,-,-,-,-,1,04-23-2010 02:49PM,EDDIE,06-04-2018 01:47PM,kblankenship1,35.77999,-78.660737
9977272025,997727,2025,Independent Living Serv Prg,Independent Living Serv Prg,997,NC Health and Human Services,-,Vacant,-,-,Vacant -,-,Fisher Bldg,309 Ashe Ave,Raleigh,NC,27603,-,"Fisher Bldg Raleigh, NC 27603",919,733,9822,-,-,-,919 733-9822,2601 Mail Service Center,-,Raleigh,NC,27699,2601,http://www.ncdhhs.gov/dsb/contacts/index.htm,1,Open,11-Apr-96,-,S,Exceptional Children,N,None,UG,-,-,-,M,Modified,-,S,Semester,O,Other,NOTVIRTUAL,3,North Central,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,999,Statewide,-,22,"Suburb, Midsize",-,1,04-23-2010 02:49PM,EDDIE,01-13-2014 03:36PM,nicola_lefler,35.77999,-78.660737
2692352025,269235,2025,Shughart Elementary,Shughart Elementary School,269,Fort Bragg,-,Carolyn,-,Carr,Carolyn Carr,Principal.ShughartES@am.dodea.edu,4800 Camel Rd,-,Cameron,NC,28326,-,"4800 Camel Rd Cameron, NC 28326",910,907,210,-,-,-,910 907-210,PO Box 70089,-,Fort Bragg,NC,28307,89,http://www.am.dodea.edu/bragg/shughart_es/,1,Open,1-Aug-11,-,R,Regular School,N,None,PK:KG:01:02:03:04:05,PK:KG:01:02:03:04:05,PK:KG:01:02:03:04:05,-,-,-,-,-,-,F,Federal,NOTVIRTUAL,4,Sandhills,-,-,3.70E+11,-,-,-,-,-,N,-,550,0,Y,1-Aug-11,-,Y,Shares kitchen and SP-ED assesment rooms with Shughart Middle.,School 269204 - Bowley Elementary :School 269210 - Devers Elementary :School 269212 - Holbrook Elementary :School 269228 - Pope Elementary,-,26,Cumberland,2012,21,"Suburb, Large",N,-,10-09-2012 02:03PM,nicola_lefler,06-03-2016 03:59PM,RON,35.2619571,-79.0588287
2692372025,269237,2025,Shughart Middle,Shughart Middle School,269,Fort Bragg,-,Mary,-,Leinard,Mary Leinard,mary.leinard@am.dodea.edu,4800 Camel Rd,-,Cameron,NC,28326,-,"4800 Camel Rd Cameron, NC 28326",910,907,211,-,-,-,910 907-211,PO Box 70089,-,Fort Bragg,NC,28307,89,http://www.am.dodea.edu/bragg/shughart_ms/,1,Open,1-Aug-11,-,R,Regular School,N,None,6:07:08,6:07:08,6:07:08,-,-,-,-,-,-,F,Federal,NOTVIRTUAL,4,Sandhills,-,-,3.70E+11,-,-,-,-,-,N,-,450,0,Y,1-Aug-11,-,Y,Shares kitchen and SP-ED assessment rooms with Shughart Elem.,School 269202 - Albritton Middle,-,26,Cumberland,2012,21,"Suburb, Large",N,-,10-09-2012 02:09PM,nicola_lefler,06-03-2016 03:59PM,RON,35.2619571,-79.0588287
3903232025,390323,2025,Granville Early College High,Granville Early College High,390,Granville County Schools,Mr,Andre',-,Ross,Andre' Ross,rossa@gcs.k12.nc.us,1552 South Campus Dr,-,Creedmoor,NC,27522,-,"1552 South Campus Dr Creedmoor, NC 27522",919,528,5583,919,528,5584,919 528-5583,-,-,-,-,-,-,http://gech.gcs.k12.nc.us,1,Open,1-Jul-09,-,R,Regular School,E,Early College,09:10:11:12:13,09:10:11:12:13,-,-,T,Traditional,-,S,Semester,P,Public,SUPPVIRTUAL,3,North Central,SA,SACS,3.70E+11,340951,-,-,-,-,Y,-,-,-,-,-,-,-,-,-,-,39,Granville,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-23-2024 02:40PM,isaac_lake,36.140804,-78.720233
5703172025,570317,2025,Madison Early College High,Madison Early College High School,570,Madison County Schools,-,Jennifer,L,Caldwell,Jennifer Caldwell,jcaldwell:@madisonk12.net,5734 US 25/70 Hwy,-,Marshall,NC,28753,-,"5734 US 25/70 Hwy Marshall, NC 28753",828,649,319,828,649,691,828 649-319,5734 US 25/70 Hwy,-,Marshall,NC,28753,-,https://www.madisonk12.net/Domain/220,1,Open,1-Jul-08,-,R,Regular School,E,Early College,09:10:11:12:13,09:10:11:12:13,-,-,T,Traditional,-,S,Semester,P,Public,SUPPVIRTUAL,8,Western,SS,SACS and State,3.70E+11,342481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,Madison,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,04-25-2018 12:33PM,mary_carver,35.8150737,-82.6755054
9103822025,910382,2025,Vance Co Early College,Vance County Early College High School,910,Vance County Schools,Ms,Debbie,-,Hite,Debbie Hite,dhite@vcs.k12.nc.us,200 Community College Rd,-,Henderson,NC,27537,-,"200 Community College Rd Henderson, NC 27537",252,738,3580,252,438,3128,252 738-3580,PO Box 917,-,Henderson,NC,27536,-,https://www.vcs.k12.nc.us/vancecountyearlycollege,1,Open,1-Jul-08,-,R,Regular School,E,Early College,09:10:11:12:13:XG,09:10:11:12:13:XG,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,3,North Central,SA,SACS,3.70E+11,341750,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91,Vance,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,07-06-2020 04:55PM,deanna_steed1,36.32444,-78.48832
9103462025,910346,2025,E O Young Jr Elementary,E O Young Jr Elementary School,910,Vance County Schools,Mrs,Kristen,-,Boyd,Kristen Boyd,krboyd@vcs.k12.nc.us,6655 Broad Street,-,Henderson,NC,27537,160,"6655 Broad Street Henderson, NC 27537",252,438,6423,252,433,215,252 438-6423,-,-,-,-,-,-,http://www.vcs.k12.nc.us/eoyoung,1,Open,30-Jun-90,-,R,Regular School,N,None,PK:KG:01:02:03:04:05,P0:P1:P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,3,North Central,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91,Vance,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,08-05-2021 03:29PM,deanna_steed1,36.39673,-78.329429
2692162025,269216,2025,Irwin Intermediate,Irwin Intermediate School,269,Fort Bragg,-,Charlie,-,Council,Charlie Council,Charlie.Council@am.dodea.edu,B-6138 Rhine Rd,-,Fort Bragg,NC,28307,-,"B-6138 Rhine Rd Fort Bragg, NC 28307",910,907,206,910,907,1247,910 907-206,PO Box 70089,-,Fort Bragg,NC,28307,89,http://www.am.dodea.edu/bragg/irwin/,1,Open,1-Jul-90,-,R,Regular School,N,None,3:04:05,-,-,-,T,Traditional,-,S,Semester,F,Federal,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Cumberland,-,21,"Suburb, Large",-,1,04-23-2010 02:49PM,EDDIE,01-23-2014 11:08AM,nicola_lefler,35.137069,-79.009728
1203202025,120320,2025,George Hildebrand Elementary,George Hildebrand Elementary,120,Burke County Schools,Mr,Danny,-,Carswell,Danny Carswell,djcarswell@burke.k12.nc.us,8078 G Hildebrand Sch Road,-,Connelly Springs,NC,28612,-,"8078 G Hildebrand Sch Road Connelly Springs, NC 28612",828,879,9595,828,879,1184,828 879-9595,-,-,-,-,-,-,https://ghes.burke.k12.nc.us/,1,Open,30-Jun-90,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02:03:04:05,P0:P1:P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,Burke,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,05-28-2024 04:06PM,pamela_mitchell,35.637289,-81.513235
2692042025,269204,2025,Bowley Elementary,Bowley Elementary School,269,Fort Bragg,-,Andrea,-,Mial,Andrea Mial,Principal.BowleyES@am.dodea.edu,Randolph St Bldg 1-3479,-,Fort Bragg,NC,28307,-,"Randolph St Bldg 1-3479 Fort Bragg, NC 28307",910,907,202,910,907,3513,910 907-202,PO Box 70089,-,Fort Bragg,NC,28307,89,http://www.am.dodea.edu/bragg/bowley/,1,Open,1-Jul-90,-,R,Regular School,N,None,PK:KG:01:02:03:04:05,-,-,-,T,Traditional,-,S,Semester,F,Federal,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Cumberland,-,21,"Suburb, Large",-,1,04-23-2010 02:49PM,EDDIE,10-04-2012 02:05PM,nicola_lefler,35.14994,-78.979664
2692102025,269210,2025,Devers Elementary,Devers Elementary School,269,Fort Bragg,-,Miriam,-,Breece,Miriam Breece,-,One Varsity Dr Bldg 9-5536,-,Fort Bragg,NC,28307,-,"One Varsity Dr Bldg 9-5536 Fort Bragg, NC 28307",910,907,204,910,396,7374,910 907-204,PO Box 70089,-,Fort Bragg,NC,28307,89,http://www.am.dodea.edu/bragg/devers/,1,Open,1-Jul-96,-,R,Regular School,N,None,PK:KG:01:02:03:04:05,-,-,-,T,Traditional,-,S,Semester,F,Federal,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Cumberland,-,21,"Suburb, Large",-,1,04-23-2010 02:49PM,EDDIE,10-04-2012 02:12PM,nicola_lefler,35.163456,-78.985035
3103042025,310304,2025,B F Grady Elementary,B F Grady Elementary,310,Duplin County Schools,Mrs,Amy,-,Wallace,Amy Wallace,awallace@duplinschools.net,2627 N NC 11 & 903,-,Albertson,NC,28508,9801,"2627 N NC 11 & 903 Albertson, NC 28508",252,568,3487,252,568,6238,252 568-3487,-,-,-,-,-,-,https://www.duplinschools.net/bfg,1,Open,30-Jun-90,-,R,Regular School,N,None,PK:KG:01:02:03:04:05:06:07:08,PK:KG:01:02:03:04:05:06:07:08,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,2,Southeast,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,Duplin,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,02-02-2018 12:14PM,kim_harvell,35.057096,-77.828959
3203362025,320336,2025,DPS Hospital School,DPS Hospital School,320,Durham Public Schools,-,Michael,-,Somers,Michael Somers,michael_somers@dpsnc.net,DUMC Room 3605,-,Durham,NC,27710,-,"DUMC Room 3605 Durham, NC 27710",919,684,5684,919,684,5319,919 684-5684,PO Box 3039,-,Durham,NC,27710,1,http://hospital.dpsnc.net,1,Open,30-Jun-90,-,R,Regular School,H,Hospital,P0:P1:P2:P3:PK:KG:01:02:03:04:05:06:07:08:09:10:11:12,P0:P1:P2:P3:PK:KG:01:02:03:04:05:06:07:08:09:10:11:12,-,-,T,Traditional,-,S,Semester,P,Public,SUPPVIRTUAL,3,North Central,-,-,3.70E+11,991443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,Durham,-,12,"City, Midsize",-,1,04-23-2010 02:49PM,EDDIE,02-01-2023 06:00PM,nathan_hester,36.004482,-78.9375634
3203602025,320360,2025,Oak Grove Elementary,Oak Grove Elementary,320,Durham Public Schools,-,Kristin,-,Tate,Kristin Tate,kristin_tate@dpsnc.net,3810 Wake Forest Road,-,Durham,NC,27703,3606,"3810 Wake Forest Road Durham, NC 27703",919,560,3960,919,596,4145,919 560-3960,-,-,-,-,-,-,http://www.oakgrove.dpsnc.net/,1,Open,30-Jun-90,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02:03:04:05,P0:P1:P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,3,North Central,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,Durham,-,12,"City, Midsize",-,1,04-23-2010 02:49PM,EDDIE,03-15-2021 08:47AM,nathan_hester,35.975835,-78.936177
33A0002025,33A000,2025,North East Carolina Prep,North East Carolina Preparatory,33A,North East Carolina Preparatory School,Dr,Mark,NA,Cockrell,Mark Cockrell,cockrellm@necprepschool.com,274 Husky Trail,-,Tarboro,NC,27886,-,"274 Husky Trail Tarboro, NC 27886",252,641,464,252,641,1816,252 641-464,-,-,-,-,-,-,http://www.necprepschool.com/,1,Open,1-Jul-12,-,R,Regular School,N,None,PK:KG:01:02:03:04:05:06:07:08:09:10:11:12,PK:KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,3,North Central,-,-,3.70E+11,343931,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Edgecombe,2013,41,"Rural, Fringe",-,-,05-10-2012 11:43AM,nicola_lefler,07-24-2019 10:21AM,louis_everette,35.891861,-77.580593
33A3102025,33A310,2025,NE Carolina Prep School Remote Academy,North East Carolina Preparatory School Remote Academy,33A,North East Carolina Preparatory School,-,-,-,-,- -,-,274 Husky Trail,-,Tarboro,NC,27886,-,"274 Husky Trail Tarboro, NC 27886",252,641,464,-,-,-,252 641-464,-,-,-,-,-,-,https://necprepschool.com/,3,New,1-Jul-24,-,R,Regular School,N,None,09:10:11:12,09:10:11:12,09:10:11:12,-,-,-,-,-,-,C,Charter,FULLVIRTUAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2025,-,-,-,-,07-02-2024 02:27PM,shannon_miller1,07-24-2024 05:04PM,shannon_miller1,35.891861,-77.580593
3503402025,350340,2025,Youngsville Elementary,Youngsville Elementary,350,Franklin County Schools,-,Frank,-,Wiggins,Frank Wiggins,frankwiggins@fcschools.net,125 US I-A,-,Youngsville,NC,27596,-,"125 US I-A Youngsville, NC 27596",919,556,5250,919,556,3962,919 556-5250,PO Box 338,-,Youngsville,NC,27596,338,https://www.fcschools.net/youngsvilleelementaryschool,1,Open,30-Jun-90,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02:03:04:05,P0:P1:P2:P3:PK:KG:01:02:03:04:05,-,-,Y,Year Round,-,S,Semester,P,Public,NOTVIRTUAL,3,North Central,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,Franklin,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-11-2022 09:57AM,joshua_griffin1,36.022495,-78.481735
3603372025,360337,2025,Gaston Early College High School,Gaston Early College High School,360,Gaston County Schools,-,Glenn,-,Cook,Glenn Cook,sgcook@gaston.k12.nc.us,201 Hwy 321 South,Gaston College Lena Sue Beam Bldg,Dallas,NC,28034,-,"201 Hwy 321 South Dallas, NC 28034",704,922,2405,-,-,-,704 922-2405,-,-,-,-,-,-,http://www.gaston.k12.nc.us/gastonearlycollege,1,Open,1-Jul-10,-,R,Regular School,E,Early College,09:10:11:12:13:XG,09:10:11:12:13:XG,9:10:11,-,M,Modified,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,340962,-,-,-,-,Y,72010,120,6,N,-,Bessemer City High School,Y,school within a school--1 wing,Bessemer City High School,-,36,Gaston,2011,22,"Suburb, Midsize",N,-,07-19-2010 11:45AM,john_tutterow,03-14-2022 04:10PM,felicia_bradley,35.312246,-81.190465
4603182025,460318,2025,Hertford County Middle,Hertford County Middle School,460,Hertford County Schools,Mrs,Terrell,-,Deloatch,Terrell Deloatch,tdeloatch@hertford.k12.nc.us,1850 Hwy 11N,-,Murfreesboro,NC,27855,9769,"1850 Hwy 11N Murfreesboro, NC 27855",252,398,4091,252,398,5570,252 398-4091,-,-,-,-,-,-,-,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,1,Northeast,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,Hertford,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,07-14-2017 12:49PM,nicole_ballance,35.312246,-81.190465
4603402025,460340,2025,CS Brown High - STEM Program,CS Brown High School - STEM Program,460,Hertford County Schools,Ms,Ronica,-,Watford,Ronica Watford,rwatford@hertford.k12.nc.us,102 CSB Dr,-,Winton,NC,27986,-,"102 CSB Dr Winton, NC 27986",252,358,2852,252,358,121,252 358-2852,-,-,-,-,-,-,https://www.hertford.k12.nc.us/Domain/218,1,Open,1-Jul-08,-,R,Regular School,N,None,09:10:11:12,09:10:11:12,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,1,Northeast,-,-,3.70E+11,344479,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,Hertford,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,06-06-2024 08:40AM,thomas_grimes1,36.385595,-76.938943
8103282025,810328,2025,Cliffside Elementary School,Cliffside Elementary School,810,Rutherford County Schools,Ms,Elizabeth,-,Ellis,Elizabeth  Ellis,ecrowder@rcsnc.org,4016 US Hwy 221-A,-,Cliffside,NC,28024,-,"4016 US Hwy 221-A Cliffside, NC 28024",828,288,2235,828,288,2238,828 288-2235,PO Box 338,-,Cliffside,NC,28024,338,http://ces.rcsnc.org/,1,Open,30-Jun-22,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,8,Western,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81,Rutherford,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,06-26-2017 10:30AM,amy_smith1,35.246954,-81.76847
8403242025,840324,2025,Millingport Elementary,Millingport Elementary School,840,Stanly County Schools,Mrs,Natasha,-,Kreuger,Natasha Kreuger,natasha.kreuger@stanlycountyschools.org,24198 NC Hwy 73 W,-,Albemarle,NC,28001,7360,"24198 NC Hwy 73 W Albemarle, NC 28001",704,961,4300,704,961,4399,704 961-4300,-,-,-,-,-,-,http://www.millingport.stanlycountyschools.org,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,84,Stanly,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-10-2023 12:33PM,hope_miller,35.378464,-80.298972
9103082025,910308,2025,Carver Elementary,Carver Elementary School,910,Vance County Schools,Ms,Regina,-,Miles,Regina Miles,remiles@vcs.k12.nc.us,987 Carver Sch Rd,-,Henderson,NC,27537,9529,"987 Carver Sch Rd Henderson, NC 27537",252,438,6955,252,438,7323,252 438-6955,-,-,-,-,-,-,http://www.vcs.k12.nc.us/Carver,1,Open,30-Jun-90,-,R,Regular School,N,None,PK:KG:01:02:03:04:05,-,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,3,North Central,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91,Vance,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,05-28-2014 08:56AM,sharon_bawcum,36.36909,-78.323411
93R0002025,93R000,2025,Raleigh Oak Charter,Raleigh Oak Charter School,93R,Raleigh Oak Charter School,Dr,Eric,-,Johnson,Eric Johnson,ejohnson@raleighoakcharter.org,2600 Sumer Drive,-,Raleigh,NC,27615,-,"2600 Sumer Drive Raleigh, NC 27615",919,424,7626,919,424,7630,919 424-7626,-,-,-,-,-,-,https://www.raleighoakcharter.org/,1,Open,1-Jul-18,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08,KG:01:02:03,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,3,North Central,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92,Wake,2019,11,"City, Large",-,-,12-19-2017 02:28PM,nicola_lefler,09-08-2023 05:52PM,susan_boyd-humbert,35.872514,-78.590332
9972202025,997220,2025,NC PreKindergarten Program (NCPK),NC PreKindergarten Program (NCPK),997,NC Health and Human Services,-,Jenine,M.,Gatewood,Jenine Gatewood,jenine.gatewood@dhhs.nc.gov,DHHS Division of Child Development,2201 Mail Service Center,Raleigh,NC,27699,2201,"DHHS Division of Child Development Raleigh, NC 27699",919,814,6455,919,715,920,919 814-6455,-,-,-,-,-,-,-,1,Open,1-Jul-11,-,R,Regular School,N,None,PK:KG,PK:KG,PK:KG,-,T,Traditional,-,-,-,O,Other,NOTVIRTUAL,3,North Central,-,-,3.70E+11,-,-,-,-,-,N,-,5000,500,N,-,NCPK programs exists in other facilities across NCX,Y,NCPK programming may be in a variety of types of locations,These are children who qualify for state-funded NCPK programming,-,999,Statewide,2012,22,"Suburb, Midsize",N,-,07-25-2011 02:09PM,ksrhoades,03-22-2023 01:33PM,jleslie,35.821726,-78.627688
7403582025,740358,2025,G R Whitfield,G R Whitfield School,740,Pitt County Schools,Ms,Amanda,-,Bailey,Amanda Bailey,baileya2@pitt.k12.nc.us,4839 School Rd,-,Grimesland,NC,27837,-,"4839 School Rd Grimesland, NC 27837",252,752,6614,252,752,7484,252 752-6614,PO Box 129,-,Grimesland,NC,27837,129,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,PK:KG:01:02:03:04:05:06:07:08,PK:KG:01:02:03:04:05:06:07:08,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,1,Northeast,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,12-13-2018 03:31PM,carol_rankin,35.564226,-77.180508
1203002025,120300,2025,Burke Virtual Academy,Burke Virtual Academy,120,Burke County Schools,Mrs,Carla,-,May,Carla May,carlamay@burke.k12.nc.us,Heritage Middle School,1951 Enon Road,Valdese,NC,28690,-,"Heritage Middle School Valdese, NC 28690",828,448,3175,828,448,6172,828 448-3175,-,-,-,-,-,-,https://bcva.burke.k12.nc.us/,1,Open,1-Jul-22,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08:09:10:11:12,-,T,Traditional,-,S,Semester,P,Public,FULLVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,N,-,600,25,N,-,Glen Alpine Elementary,Y,The teachers will be housed in an adjunct building to where elementary students attend face to face school.,School 120312 - Drexel Elementary :School 120314 - East Burke High :School 120315 - East Burke Middle :School 120316 - Forest Hill Elementary :School 120318 - Freedom High :School 120320 - George Hildebrand Elementary :School 120324 - Glen Alpine Elementary :School 120334 - Heritage Middle :School 120338 - Hildebran Elementary :School 120340 - Hillcrest Elementary :School 120344 - Icard Elementary :School 120346 - Jimmy C Draughn High School :School 120350 - Liberty Middle :School 120354 - Mountain View Elementary :School 120360 - Mull Elementary :School 120364 - Oak Hill Elementary :School 120368 - Ray Childers Elementary :School 120370 - Robert L. Patton High School :School 120374 - Salem Elementary :School 120376 - Table Rock Middle :School 120380 - Valdese Elementary :School 120386 - W A Young Elementary :School 120390 - Walter R Johnson Middle,-,12,Burke,2022,41,"Rural, Fringe",N,-,04-29-2021 02:36PM,ross_rumbaugh,05-30-2024 08:22AM,pamela_mitchell,35.75918,-81.581192
603162025,60316,2025,Crossnore Elementary,Crossnore Elementary,60,Avery County Schools,Mr,Matthew,-,Bentley,Matthew Bentley,mattbentley@averyschools.net,1000 Walt Clark Road,-,Crossnore,NC,28616,-,"1000 Walt Clark Road Crossnore, NC 28616",828,737,7204,828,737,7209,828 737-7204,PO Box 566,-,Crossnore,NC,28616,56,http://www.averyschools.net/schools/ces.aspx,1,Open,30-Jun-90,-,R,Regular School,N,None,P3:PK:KG:01:02:03:04:05,P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Avery,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-14-2021 01:13PM,stephanie_white1,36.025775,-81.925507
2303402025,230340,2025,Fallston Elementary,Fallston Elementary,230,Cleveland County Schools,Dr,Ryan,-,Etheridge,Ryan Etheridge,rsetheridge@clevelandcountyschools.org,112 Gary Street,-,Fallston,NC,28042,-,"112 Gary Street Fallston, NC 28042",704,476,8240,704,538,5347,704 476-8240,PO Box 39,-,Fallston,NC,28042,39,http://www.clevelandcountyschools.org,1,Open,30-Jun-90,-,R,Regular School,N,None,P2:P3:PK:KG:01:02:03:04:05,P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,Cleveland,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,04-20-2017 11:42AM,mark_southard,35.426763,-81.500119
